userId	geneSymbol	geneName	entrezgene	score	gLink
mute	mute	muscle wasted	2768848	0.779275250580091	https://www.ncbi.nlm.nih.gov/gene/?term=2768848
mwh	mwh	multiple wing hairs	38131	-1.8461653594893	https://www.ncbi.nlm.nih.gov/gene/?term=38131
mxc	mxc	multi sex combs	31869	0.826786321181956	https://www.ncbi.nlm.nih.gov/gene/?term=31869
nAChRalpha1	nAChRalpha1	nicotinic Acetylcholine Receptor alpha1	42918	-1.08912499257205	https://www.ncbi.nlm.nih.gov/gene/?term=42918
nAChRalpha2	nAChRalpha2	nicotinic Acetylcholine Receptor alpha2	42919	-3.22236136231007	https://www.ncbi.nlm.nih.gov/gene/?term=42919
nAChRalpha3	nAChRalpha3	nicotinic Acetylcholine Receptor alpha3	31767	-2.50981895445029	https://www.ncbi.nlm.nih.gov/gene/?term=31767
nAChRalpha5	nAChRalpha5	nicotinic Acetylcholine Receptor alpha5	34826	-0.880211526632691	https://www.ncbi.nlm.nih.gov/gene/?term=34826
nAChRalpha6	nAChRalpha6	nicotinic Acetylcholine Receptor alpha6	34304	-1.06957029757091	https://www.ncbi.nlm.nih.gov/gene/?term=34304
nAChRalpha7	nAChRalpha7	nicotinic Acetylcholine Receptor alpha7	32928	-1.17480535971467	https://www.ncbi.nlm.nih.gov/gene/?term=32928
nAChRbeta1	nAChRbeta1	nicotinic Acetylcholine Receptor beta1	38545	-0.794425533612326	https://www.ncbi.nlm.nih.gov/gene/?term=38545
nAChRbeta2	nAChRbeta2	nicotinic Acetylcholine Receptor beta2	42920	-2.95500225444405	https://www.ncbi.nlm.nih.gov/gene/?term=42920
nAChRbeta3	nAChRbeta3	nicotinic Acetylcholine Receptor beta3	33228	-1.428016267345	https://www.ncbi.nlm.nih.gov/gene/?term=33228
na	na	narrow abdomen	45338	-1.82637052862007	https://www.ncbi.nlm.nih.gov/gene/?term=45338
nab	nab	nab	3346237	-8.03046112842025	https://www.ncbi.nlm.nih.gov/gene/?term=3346237
nan	nan	nanchung	39571	-6.52839054508337	https://www.ncbi.nlm.nih.gov/gene/?term=39571
natalisin	natalisin	natalisin	5740700	-3.92894899722772	https://www.ncbi.nlm.nih.gov/gene/?term=5740700
nau	nau	nautilus	42799	-2.52033204102778	https://www.ncbi.nlm.nih.gov/gene/?term=42799
nbs	nbs	nbs	44259	0.458109718103558	https://www.ncbi.nlm.nih.gov/gene/?term=44259
ncd	ncd	non-claret disjunctional	43517	0.816692372415247	https://www.ncbi.nlm.nih.gov/gene/?term=43517
ncm	ncm	nucampholin	35099	0.639899211331344	https://www.ncbi.nlm.nih.gov/gene/?term=35099
nej	nej	nejire	43856	0.79287176932875	https://www.ncbi.nlm.nih.gov/gene/?term=43856
nemy	nemy	no extended memory	36395	-1.13297661760175	https://www.ncbi.nlm.nih.gov/gene/?term=36395
neo	neo	neyo	43523	-7.2145879075899	https://www.ncbi.nlm.nih.gov/gene/?term=43523
nerfin-1	nerfin-1	nervous fingers 1	44786	-3.72351158111704	https://www.ncbi.nlm.nih.gov/gene/?term=44786
nerfin-2	nerfin-2	nervous fingers 2	41235	-8.87578902389612	https://www.ncbi.nlm.nih.gov/gene/?term=41235
nes	nes	nessy	40093	0.481246492886536	https://www.ncbi.nlm.nih.gov/gene/?term=40093
net	net	net	45339	-2.9326120070632	https://www.ncbi.nlm.nih.gov/gene/?term=45339
neur	neur	neuralized	41085	0.652816862767697	https://www.ncbi.nlm.nih.gov/gene/?term=41085
ng3	ng3	new glue 3	31299	-7.13432891499105	https://www.ncbi.nlm.nih.gov/gene/?term=31299
nht	nht	no hitter	34902	-7.25813054242543	https://www.ncbi.nlm.nih.gov/gene/?term=34902
niki	niki	nimA-like kinase	42959	-5.76116031605518	https://www.ncbi.nlm.nih.gov/gene/?term=42959
ninaB	ninaB	neither inactivation nor afterpotential B	41678	-3.23448087646756	https://www.ncbi.nlm.nih.gov/gene/?term=41678
ninaG	ninaG	ninaG	41369	-3.2499897653271	https://www.ncbi.nlm.nih.gov/gene/?term=41369
nito	nito	spenito	35756	0.907038957868531	https://www.ncbi.nlm.nih.gov/gene/?term=35756
nmo	nmo	nemo	38890	0.889874152041176	https://www.ncbi.nlm.nih.gov/gene/?term=38890
nocte	nocte	no circadian temperature entrainment	31976	0.840275403757313	https://www.ncbi.nlm.nih.gov/gene/?term=31976
nod	nod	no distributive disjunction	32107	0.906516404016674	https://www.ncbi.nlm.nih.gov/gene/?term=32107
nol	nol	no optic lobe	64867	-3.43463414846767	https://www.ncbi.nlm.nih.gov/gene/?term=64867
nompA	nompA	no mechanoreceptor potential A	45587	-4.49949011603175	https://www.ncbi.nlm.nih.gov/gene/?term=45587
nompB	nompB	no mechanoreceptor potential B	35414	-3.53098228510103	https://www.ncbi.nlm.nih.gov/gene/?term=35414
nompC	nompC	no mechanoreceptor potential C	33768	-3.89001889590251	https://www.ncbi.nlm.nih.gov/gene/?term=33768
nord	nord	nord	37882	-2.30423852453059	https://www.ncbi.nlm.nih.gov/gene/?term=37882
nos	nos	nanos	42297	1.52272107888661	https://www.ncbi.nlm.nih.gov/gene/?term=42297
nrm	nrm	neuromusculin	40515	-0.698597931496995	https://www.ncbi.nlm.nih.gov/gene/?term=40515
nrv1	nrv1	nervana 1	33952	0.47945942584966	https://www.ncbi.nlm.nih.gov/gene/?term=33952
nsl1	nsl1	non-specific lethal 1	41911	0.732261876297908	https://www.ncbi.nlm.nih.gov/gene/?term=41911
nsr	nsr	novel spermatogenesis regulator	37577	-5.56623694344359	https://www.ncbi.nlm.nih.gov/gene/?term=37577
nub	nub	nubbin	34669	-1.73566971872837	https://www.ncbi.nlm.nih.gov/gene/?term=34669
nudC	nudC	nudC	39879	0.820165328698105	https://www.ncbi.nlm.nih.gov/gene/?term=39879
nudE	nudE	nudE	39169	0.580241517042805	https://www.ncbi.nlm.nih.gov/gene/?term=39169
nuf	nuf	nuclear fallout	39572	0.384299713082101	https://www.ncbi.nlm.nih.gov/gene/?term=39572
nullo	nullo	nullo	31652	-7.96996490510017	https://www.ncbi.nlm.nih.gov/gene/?term=31652
numb	numb	numb	34263	0.573040997858467	https://www.ncbi.nlm.nih.gov/gene/?term=34263
nvy	nvy	nervy	37886	-2.03974575336113	https://www.ncbi.nlm.nih.gov/gene/?term=37886
nwk	nwk	nervous wreck	39052	-1.20453631135717	https://www.ncbi.nlm.nih.gov/gene/?term=39052
nxf4	nxf4	nuclear export factor 4	40884	-8.26696716082697	https://www.ncbi.nlm.nih.gov/gene/?term=40884
nyo	nyo	nyobe	43716	-4.0291332166375	https://www.ncbi.nlm.nih.gov/gene/?term=43716
oaf	oaf	out at first	33435	0.901513594316393	https://www.ncbi.nlm.nih.gov/gene/?term=33435
obst-B	obst-B	obstructor-B	34336	-2.4046806127438898	https://www.ncbi.nlm.nih.gov/gene/?term=34336
obst-F	obst-F	obstructor-F	40209	-8.6317565550252	https://www.ncbi.nlm.nih.gov/gene/?term=40209
obst-G	obst-G	obstructor-G	39355	-8.44296019846713	https://www.ncbi.nlm.nih.gov/gene/?term=39355
obst-J	obst-J	obstructor-J	40202	-4.48068602287637	https://www.ncbi.nlm.nih.gov/gene/?term=40202
oc	oc	ocelliless	31802	-1.51092380493364	https://www.ncbi.nlm.nih.gov/gene/?term=31802
ocn	ocn	ocnus	43567	-8.19871248995381	https://www.ncbi.nlm.nih.gov/gene/?term=43567
odd	odd	odd skipped	33583	-1.89529116651585	https://www.ncbi.nlm.nih.gov/gene/?term=33583
olf186-F	olf186-F	olf186-F	37040	0.5273492941267	https://www.ncbi.nlm.nih.gov/gene/?term=37040
olf186-M	olf186-M	olf186-M	37039	1.02493036966442	https://www.ncbi.nlm.nih.gov/gene/?term=37039
olf413	olf413	olf413	40453	-1.08967766227644	https://www.ncbi.nlm.nih.gov/gene/?term=40453
ome	ome	omega	44297	-0.557703197039088	https://www.ncbi.nlm.nih.gov/gene/?term=44297
onecut	onecut	onecut	45816	-1.02625441998866	https://www.ncbi.nlm.nih.gov/gene/?term=45816
opa	opa	odd paired	40605	-2.05119832886352	https://www.ncbi.nlm.nih.gov/gene/?term=40605
orb	orb	oo18 RNA-binding protein	42752	0.493724170634168	https://www.ncbi.nlm.nih.gov/gene/?term=42752
ord	ord	orientation disruptor	37687	-5.40225945206668	https://www.ncbi.nlm.nih.gov/gene/?term=37687
org-1	org-1	optomotor-blind-related-gene-1	31778	-1.75450507160102	https://www.ncbi.nlm.nih.gov/gene/?term=31778
ort	ort	ora transientless	45910	-2.84023464124809	https://www.ncbi.nlm.nih.gov/gene/?term=45910
osa	osa	osa	42130	0.969771560533335	https://www.ncbi.nlm.nih.gov/gene/?term=42130
osk	osk	oskar	41066	0.759483597707324	https://www.ncbi.nlm.nih.gov/gene/?term=41066
osp	osp	outspread	34850	0.537416285601208	https://www.ncbi.nlm.nih.gov/gene/?term=34850
otk	otk	off-track	36283	-3.20778172947486	https://www.ncbi.nlm.nih.gov/gene/?term=36283
otp	otp	orthopedia	37364	-3.11381631823175	https://www.ncbi.nlm.nih.gov/gene/?term=37364
otu	otu	ovarian tumor	31789	0.801712509935371	https://www.ncbi.nlm.nih.gov/gene/?term=31789
ovo	ovo	ovo	31429	0.966533971151837	https://www.ncbi.nlm.nih.gov/gene/?term=31429
oxt	oxt	peptide O-xylosyltransferase	38288	0.390834304704983	https://www.ncbi.nlm.nih.gov/gene/?term=38288
oys	oys	oysgedart	36045	0.427823338267851	https://www.ncbi.nlm.nih.gov/gene/?term=36045
p-cup	p-cup	presidents-cup	32727	-4.72029205468489	https://www.ncbi.nlm.nih.gov/gene/?term=32727
p120ctn	p120ctn	Adherens junction protein p120	3355143	0.648572098801516	https://www.ncbi.nlm.nih.gov/gene/?term=3355143
p38c	p38c	p38c MAP kinase	2768679	-1.54199056707252	https://www.ncbi.nlm.nih.gov/gene/?term=2768679
p47	p47	p47	35674	0.618097360429356	https://www.ncbi.nlm.nih.gov/gene/?term=35674
pad	pad	poils au dos	41981	0.881963266518539	https://www.ncbi.nlm.nih.gov/gene/?term=41981
pall	pall	pallbearer	39104	0.9693617311489	https://www.ncbi.nlm.nih.gov/gene/?term=39104
par-1	par-1	par-1	2768852	0.482359874174207	https://www.ncbi.nlm.nih.gov/gene/?term=2768852
par-6	par-6	par-6	32752	0.484315193044036	https://www.ncbi.nlm.nih.gov/gene/?term=32752
park	park	parkin	40336	-1.47878580620887	https://www.ncbi.nlm.nih.gov/gene/?term=40336
parvin	parvin	parvin	32990	0.618565802009308	https://www.ncbi.nlm.nih.gov/gene/?term=32990
pasha	pasha	partner of drosha	43728	0.508395150612546	https://www.ncbi.nlm.nih.gov/gene/?term=43728
pav	pav	pavarotti	38515	0.971679635419802	https://www.ncbi.nlm.nih.gov/gene/?term=38515
pb	pb	proboscipedia	40826	-3.98499824639129	https://www.ncbi.nlm.nih.gov/gene/?term=40826
pbl	pbl	pebble	38879	0.779752652692895	https://www.ncbi.nlm.nih.gov/gene/?term=38879
pcs	pcs	parcas	36674	0.67256805935648	https://www.ncbi.nlm.nih.gov/gene/?term=36674
pcx	pcx	pecanex	31204	0.465019980485399	https://www.ncbi.nlm.nih.gov/gene/?term=31204
pdm2	pdm2	POU domain protein 2	34673	-2.87555963623582	https://www.ncbi.nlm.nih.gov/gene/?term=34673
pdm3	pdm3	pou domain motif 3	35813	-0.960651058009452	https://www.ncbi.nlm.nih.gov/gene/?term=35813
pds5	pds5	precocious dissociation of sisters 5	36286	0.653528307224293	https://www.ncbi.nlm.nih.gov/gene/?term=36286
pelo	pelo	pelota	34286	0.567037145418515	https://www.ncbi.nlm.nih.gov/gene/?term=34286
per	per	period	31251	-1.24662382222404	https://www.ncbi.nlm.nih.gov/gene/?term=31251
pes	pes	peste	34087	0.781930381455336	https://www.ncbi.nlm.nih.gov/gene/?term=34087
pgant2	pgant2	polypeptide GalNAc transferase 2	33556	-0.798203883554678	https://www.ncbi.nlm.nih.gov/gene/?term=33556
pgant4	pgant4	polypeptide GalNAc transferase 4	261610	-1.84259176308611	https://www.ncbi.nlm.nih.gov/gene/?term=261610
pgant5	pgant5	polypeptide GalNAc transferase 5	326151	0.409448976676627	https://www.ncbi.nlm.nih.gov/gene/?term=326151
pgant8	pgant8	polypeptide GalNAc transferase 8	39715	-2.04119164772908	https://www.ncbi.nlm.nih.gov/gene/?term=39715
pgc	pgc	polar granule component	5740599	0.834202071816254	https://www.ncbi.nlm.nih.gov/gene/?term=5740599
ph-d	ph-d	polyhomeotic distal	44889	0.549428106557426	https://www.ncbi.nlm.nih.gov/gene/?term=44889
ph-p	ph-p	polyhomeotic proximal	31181	-0.725255142717462	https://www.ncbi.nlm.nih.gov/gene/?term=31181
phm	phm	phantom	32857	-4.41616786486765	https://www.ncbi.nlm.nih.gov/gene/?term=32857
pho	pho	pleiohomeotic	43819	0.613203967738915	https://www.ncbi.nlm.nih.gov/gene/?term=43819
phol	phol	pleiohomeotic like	39095	1.02805384410747	https://www.ncbi.nlm.nih.gov/gene/?term=39095
phtf	phtf	phtf	35583	0.465102974207549	https://www.ncbi.nlm.nih.gov/gene/?term=35583
phyl	phyl	phyllopod	36606	-2.22874610119302	https://www.ncbi.nlm.nih.gov/gene/?term=36606
pic	pic	piccolo	41611	0.40391866119516	https://www.ncbi.nlm.nih.gov/gene/?term=41611
pico	pico	pico	33003	0.726288234123398	https://www.ncbi.nlm.nih.gov/gene/?term=33003
pie	pie	pineapple eye	44315	0.655137506892115	https://www.ncbi.nlm.nih.gov/gene/?term=44315
pim	pim	pimples	34404	1.3425169432155	https://www.ncbi.nlm.nih.gov/gene/?term=34404
pio	pio	piopio	37929	-0.684024190981164	https://www.ncbi.nlm.nih.gov/gene/?term=37929
pip	pip	pipe	40104	-3.43390756408145	https://www.ncbi.nlm.nih.gov/gene/?term=40104
pirk	pirk	poor Imd response upon knock-in	37468	-2.46523220886655	https://www.ncbi.nlm.nih.gov/gene/?term=37468
pita	pita	pita	37730	0.834681676877426	https://www.ncbi.nlm.nih.gov/gene/?term=37730
piwi	piwi	P-element induced wimpy testis	34521	0.744890174040233	https://www.ncbi.nlm.nih.gov/gene/?term=34521
pk	pk	prickle	45343	-1.64381265504872	https://www.ncbi.nlm.nih.gov/gene/?term=45343
ple	ple	pale	38746	-0.942139797474852	https://www.ncbi.nlm.nih.gov/gene/?term=38746
plu	plu	plutonium	44848	0.70137261521618	https://www.ncbi.nlm.nih.gov/gene/?term=44848
pncr014:3L	pncr014:3L	putative noncoding RNA 014:3L	10178937	-1.88774700074848	https://www.ncbi.nlm.nih.gov/gene/?term=10178937
pncr015:3L	pncr015:3L	putative noncoding RNA 015:3L	3772461	-7.64864921282848	https://www.ncbi.nlm.nih.gov/gene/?term=3772461
pncr016:2R	pncr016:2R	putative noncoding RNA 016:2R	3771992	-1.25245180789233	https://www.ncbi.nlm.nih.gov/gene/?term=3771992
pncr017:3R	pncr017:3R	putative noncoding RNA 017:3R	3772292	-5.74182727378968	https://www.ncbi.nlm.nih.gov/gene/?term=3772292
pnr	pnr	pannier	44849	-2.80340092331579	https://www.ncbi.nlm.nih.gov/gene/?term=44849
pnut	pnut	peanut	35801	0.594059265052279	https://www.ncbi.nlm.nih.gov/gene/?term=35801
pod1	pod1	pod1	31620	0.58403016838947	https://www.ncbi.nlm.nih.gov/gene/?term=31620
poe	poe	purity of essence	46243	0.625573248015205	https://www.ncbi.nlm.nih.gov/gene/?term=46243
polo	polo	polo	40232	0.849607618049386	https://www.ncbi.nlm.nih.gov/gene/?term=40232
polybromo	polybromo	polybromo	42954	0.76857341320367	https://www.ncbi.nlm.nih.gov/gene/?term=42954
porin	porin	porin	34500	0.34856114226243	https://www.ncbi.nlm.nih.gov/gene/?term=34500
pot	pot	papillote	32154	-0.956910889132539	https://www.ncbi.nlm.nih.gov/gene/?term=32154
ppk	ppk	pickpocket	34843	-3.66024706077661	https://www.ncbi.nlm.nih.gov/gene/?term=34843
ppk10	ppk10	pickpocket 10	3885617	-2.75534056570615	https://www.ncbi.nlm.nih.gov/gene/?term=3885617
ppk11	ppk11	pickpocket 11	34299	-3.31359610595578	https://www.ncbi.nlm.nih.gov/gene/?term=34299
ppk12	ppk12	pickpocket 12	37566	-3.69210472444222	https://www.ncbi.nlm.nih.gov/gene/?term=37566
ppk13	ppk13	pickpocket 13	3346226	-4.33799897257061	https://www.ncbi.nlm.nih.gov/gene/?term=3346226
ppk14	ppk14	pickpocket 14	33887	-3.58273256289358	https://www.ncbi.nlm.nih.gov/gene/?term=33887
ppk15	ppk15	pickpocket 15	43188	-4.72540754918497	https://www.ncbi.nlm.nih.gov/gene/?term=43188
ppk16	ppk16	pickpocket 16	3885612	-4.56693595406871	https://www.ncbi.nlm.nih.gov/gene/?term=3885612
ppk17	ppk17	pickpocket 17	35006	-4.98417211168892	https://www.ncbi.nlm.nih.gov/gene/?term=35006
ppk18	ppk18	pickpocket 18	34295	-3.98989081693174	https://www.ncbi.nlm.nih.gov/gene/?term=34295
ppk19	ppk19	pickpocket 19	43489	-8.00897112437106	https://www.ncbi.nlm.nih.gov/gene/?term=43489
ppk20	ppk20	pickpocket 20	43486	-6.03960676851716	https://www.ncbi.nlm.nih.gov/gene/?term=43486
ppk21	ppk21	pickpocket 21	43485	-6.27899373986913	https://www.ncbi.nlm.nih.gov/gene/?term=43485
ppk22	ppk22	pickpocket 22	318593	-4.05050423439417	https://www.ncbi.nlm.nih.gov/gene/?term=318593
ppk23	ppk23	pickpocket 23	32731	-2.66720725862608	https://www.ncbi.nlm.nih.gov/gene/?term=32731
ppk24	ppk24	pickpocket 24	43702	-6.1774602587034	https://www.ncbi.nlm.nih.gov/gene/?term=43702
ppk25	ppk25	pickpocket 25	2768722	-4.87381927891006	https://www.ncbi.nlm.nih.gov/gene/?term=2768722
ppk26	ppk26	pickpocket 26	38835	-4.5763774281568	https://www.ncbi.nlm.nih.gov/gene/?term=38835
ppk27	ppk27	pickpocket 27	38440	-3.9916505001596	https://www.ncbi.nlm.nih.gov/gene/?term=38440
ppk28	ppk28	pickpocket 28	32671	-3.1306721039379	https://www.ncbi.nlm.nih.gov/gene/?term=32671
ppk29	ppk29	pickpocket 29	37844	-2.12823201646386	https://www.ncbi.nlm.nih.gov/gene/?term=37844
ppk3	ppk3	pickpocket 3	246504	-4.19675340783946	https://www.ncbi.nlm.nih.gov/gene/?term=246504
ppk30	ppk30	pickpocket 30	43487	-4.1622652456551	https://www.ncbi.nlm.nih.gov/gene/?term=43487
ppk31	ppk31	pickpocket 31	318575	-3.62677669924984	https://www.ncbi.nlm.nih.gov/gene/?term=318575
ppk5	ppk5	pickpocket 5	2768987	-9.58980136066351	https://www.ncbi.nlm.nih.gov/gene/?term=2768987
ppk7	ppk7	pickpocket 7	33886	-5.78029867564145	https://www.ncbi.nlm.nih.gov/gene/?term=33886
ppk8	ppk8	pickpocket 8	318213	-5.82754408815534	https://www.ncbi.nlm.nih.gov/gene/?term=318213
ppk9	ppk9	pickpocket 9	37498	-6.93880741999909	https://www.ncbi.nlm.nih.gov/gene/?term=37498
pps	pps	protein partner of snf	41524	0.817157586006517	https://www.ncbi.nlm.nih.gov/gene/?term=41524
prc	prc	pericardin	43930	-3.26173573674478	https://www.ncbi.nlm.nih.gov/gene/?term=43930
prd	prd	paired	34629	-7.66870396017502	https://www.ncbi.nlm.nih.gov/gene/?term=34629
prod	prod	proliferation disrupter	37187	0.704534908806116	https://www.ncbi.nlm.nih.gov/gene/?term=37187
prom	prom	prominin	246493	-2.24865569932655	https://www.ncbi.nlm.nih.gov/gene/?term=246493
prt	prt	portabella	117368	-5.08189326770825	https://www.ncbi.nlm.nih.gov/gene/?term=117368
prtp	prtp	pretaporter	32124	0.427134523737596	https://www.ncbi.nlm.nih.gov/gene/?term=32124
psh	psh	persephone	32832	-1.29758495837771	https://www.ncbi.nlm.nih.gov/gene/?term=32832
psidin	psidin	phagocyte signaling impaired	42389	0.479458631787717	https://www.ncbi.nlm.nih.gov/gene/?term=42389
psq	psq	pipsqueak	36118	0.727612034784064	https://www.ncbi.nlm.nih.gov/gene/?term=36118
puf	puf	puffyeye	42935	0.595861491465025	https://www.ncbi.nlm.nih.gov/gene/?term=42935
pum	pum	pumilio	41094	0.794428118386542	https://www.ncbi.nlm.nih.gov/gene/?term=41094
put	put	punt	41772	0.663398533687436	https://www.ncbi.nlm.nih.gov/gene/?term=41772
px	px	plexus	37573	0.459845780766871	https://www.ncbi.nlm.nih.gov/gene/?term=37573
pxb	pxb	pxb	41899	-1.4336787038904	https://www.ncbi.nlm.nih.gov/gene/?term=41899
pyd	pyd	polychaetoid	41062	0.597485743638128	https://www.ncbi.nlm.nih.gov/gene/?term=41062
pygo	pygo	pygopus	43718	0.953715813175218	https://www.ncbi.nlm.nih.gov/gene/?term=43718
pyx	pyx	pyrexia	38037	-1.95550096846346	https://www.ncbi.nlm.nih.gov/gene/?term=38037
pzg	pzg	putzig	40351	0.829333701630258	https://www.ncbi.nlm.nih.gov/gene/?term=40351
qjt	qjt	quijote	39952	-2.50194044250047	https://www.ncbi.nlm.nih.gov/gene/?term=39952
qkr54B	qkr54B	quaking related 54B	36966	0.497778101322833	https://www.ncbi.nlm.nih.gov/gene/?term=36966
qkr58E-2	qkr58E-2	quaking related 58E-2	37562	0.590062736320745	https://www.ncbi.nlm.nih.gov/gene/?term=37562
qm	qm	quemao	38816	0.561049274696312	https://www.ncbi.nlm.nih.gov/gene/?term=38816
qsm	qsm	quasimodo	47065	-0.677946853074085	https://www.ncbi.nlm.nih.gov/gene/?term=47065
qtc	qtc	quick-to-court	33739	-0.514382101382191	https://www.ncbi.nlm.nih.gov/gene/?term=33739
qua	qua	quail	35058	0.683184410020721	https://www.ncbi.nlm.nih.gov/gene/?term=35058
r-cup	r-cup	ryder cup	33075	-2.05232992016883	https://www.ncbi.nlm.nih.gov/gene/?term=33075
rad	rad	radish	32253	-1.99620589153866	https://www.ncbi.nlm.nih.gov/gene/?term=32253
rad50	rad50	rad50	37564	0.634997361236112	https://www.ncbi.nlm.nih.gov/gene/?term=37564
raptor	raptor	raptor	31543	0.717183733049375	https://www.ncbi.nlm.nih.gov/gene/?term=31543
rb	rb	ruby	31381	0.426015645864258	https://www.ncbi.nlm.nih.gov/gene/?term=31381
rdgC	rdgC	retinal degeneration C	40224	-1.78446659638903	https://www.ncbi.nlm.nih.gov/gene/?term=40224
rdhB	rdhB	retinol dehydrogenase B	42614	-2.26716977163885	https://www.ncbi.nlm.nih.gov/gene/?term=42614
rdo	rdo	reduced ocelli	35077	-2.58257818149189	https://www.ncbi.nlm.nih.gov/gene/?term=35077
rdx	rdx	roadkill	41704	0.69107278069436	https://www.ncbi.nlm.nih.gov/gene/?term=41704
ref(2)P	ref(2)P	refractory to sigma P	35246	1.39756911536872	https://www.ncbi.nlm.nih.gov/gene/?term=35246
rempA	rempA	reduced mechanoreceptor potential A	33230	-3.18409228904223	https://www.ncbi.nlm.nih.gov/gene/?term=33230
repo	repo	reversed polarity	47285	-2.76074286247427	https://www.ncbi.nlm.nih.gov/gene/?term=47285
resilin	resilin	resilin	36880	-5.41654479597903	https://www.ncbi.nlm.nih.gov/gene/?term=36880
retn	retn	retained	45976	0.963951729572268	https://www.ncbi.nlm.nih.gov/gene/?term=45976
rev7	rev7	rev7	40677	-1.4668304024043	https://www.ncbi.nlm.nih.gov/gene/?term=40677
rha	rha	rha	43071	-3.90701710328121	https://www.ncbi.nlm.nih.gov/gene/?term=43071
rho-5	rho-5	rhomboid-5	2768944	-2.11878857739759	https://www.ncbi.nlm.nih.gov/gene/?term=2768944
rho-6	rho-6	rhomboid-6	34640	-4.66707075150473	https://www.ncbi.nlm.nih.gov/gene/?term=34640
rib	rib	ribbon	44855	-2.70969840776798	https://www.ncbi.nlm.nih.gov/gene/?term=44855
ric8a	ric8a	ric8a	31874	0.40873338000726	https://www.ncbi.nlm.nih.gov/gene/?term=31874
rictor	rictor	rapamycin-insensitive companion of Tor	32919	0.509552467686922	https://www.ncbi.nlm.nih.gov/gene/?term=32919
rig	rig	rigor mortis	37335	0.971764703424782	https://www.ncbi.nlm.nih.gov/gene/?term=37335
rin	rin	rasputin	47998	0.629809978671734	https://www.ncbi.nlm.nih.gov/gene/?term=47998
rk	rk	rickets	34819	-2.87542253546249	https://www.ncbi.nlm.nih.gov/gene/?term=34819
rl	rl	rolled	3354888	0.641298966759813	https://www.ncbi.nlm.nih.gov/gene/?term=3354888
rn	rn	rotund	40879	-2.13991254161278	https://www.ncbi.nlm.nih.gov/gene/?term=40879
rngo	rngo	rings lost	32616	0.585028629745664	https://www.ncbi.nlm.nih.gov/gene/?term=32616
rno	rno	rhinoceros	38027	0.807683662188507	https://www.ncbi.nlm.nih.gov/gene/?term=38027
ro	ro	rough	43234	-4.64330594731356	https://www.ncbi.nlm.nih.gov/gene/?term=43234
roX2	roX2	RNA on the X 2	3772415	-4.62138531946087	https://www.ncbi.nlm.nih.gov/gene/?term=3772415
robl37BC	robl37BC	robl37BC	35166	-6.79831042653715	https://www.ncbi.nlm.nih.gov/gene/?term=35166
robl62A	robl62A	robl62A	38170	-5.94372937017649	https://www.ncbi.nlm.nih.gov/gene/?term=38170
robls54B	robls54B	roadblock similar 54B	5740248	-6.48733808255421	https://www.ncbi.nlm.nih.gov/gene/?term=5740248
robo3	robo3	roundabout 3	33314	-2.35336743106904	https://www.ncbi.nlm.nih.gov/gene/?term=33314
rols	rols	rolling pebbles	39368	-1.21845843798651	https://www.ncbi.nlm.nih.gov/gene/?term=39368
roq	roq	roquin	39818	0.617067784755915	https://www.ncbi.nlm.nih.gov/gene/?term=39818
row	row	relative of woc	36685	0.421632754298218	https://www.ncbi.nlm.nih.gov/gene/?term=36685
rpk	rpk	ripped pocket	40580	0.686635574393459	https://www.ncbi.nlm.nih.gov/gene/?term=40580
rtp	rtp	retinophilin	40627	-0.714996243591719	https://www.ncbi.nlm.nih.gov/gene/?term=40627
rtv	rtv	retroactive	32056	-2.92919567285451	https://www.ncbi.nlm.nih.gov/gene/?term=32056
ru	ru	roughoid	44856	-3.06746162491335	https://www.ncbi.nlm.nih.gov/gene/?term=44856
rump	rump	rumpelstiltskin	41138	0.694798551111442	https://www.ncbi.nlm.nih.gov/gene/?term=41138
run	run	runt	33059	-3.07604765006457	https://www.ncbi.nlm.nih.gov/gene/?term=33059
rush	rush	rush hour	31105	0.406817152932704	https://www.ncbi.nlm.nih.gov/gene/?term=31105
ry	ry	rosy	41605	-1.59243578140618	https://www.ncbi.nlm.nih.gov/gene/?term=41605
s-cup	s-cup	stanley-cup	36371	-2.18354327834495	https://www.ncbi.nlm.nih.gov/gene/?term=36371
sNPF-R	sNPF-R	short neuropeptide F receptor	40195	-2.60544238146186	https://www.ncbi.nlm.nih.gov/gene/?term=40195
sa	sa	spermatocyte arrest	40367	-6.25660437153101	https://www.ncbi.nlm.nih.gov/gene/?term=40367
sad	sad	shadow	44858	-3.7799204657871	https://www.ncbi.nlm.nih.gov/gene/?term=44858
salm	salm	spalt major	34569	-1.05932190449321	https://www.ncbi.nlm.nih.gov/gene/?term=34569
salr	salr	spalt-related	34568	-3.02755397318047	https://www.ncbi.nlm.nih.gov/gene/?term=34568
salt	salt	salty dog	43742	-0.877591737879752	https://www.ncbi.nlm.nih.gov/gene/?term=43742
san	san	separation anxiety	44724	0.463169563843336	https://www.ncbi.nlm.nih.gov/gene/?term=44724
sano	sano	serrano	37185	-0.65583474381555	https://www.ncbi.nlm.nih.gov/gene/?term=37185
sav	sav	salvador	252554	0.891192341061406	https://www.ncbi.nlm.nih.gov/gene/?term=252554
sax	sax	saxophone	35731	0.5641870528526	https://www.ncbi.nlm.nih.gov/gene/?term=35731
sba	sba	six-banded	42824	0.412055731046365	https://www.ncbi.nlm.nih.gov/gene/?term=42824
