userId	geneSymbol	geneName	entrezgene	score	gLink
hydra	hydra	hydra	33058	-4.92826859037357	https://www.ncbi.nlm.nih.gov/gene/?term=33058
hyx	hyx	hyrax	41086	0.44737301345805	https://www.ncbi.nlm.nih.gov/gene/?term=41086
iab-4	iab-4	NA	3772110	-5.52215753446857	https://www.ncbi.nlm.nih.gov/gene/?term=3772110
iab-8	iab-8	iab-8 non-coding RNA	12798430	-3.15800743401911	https://www.ncbi.nlm.nih.gov/gene/?term=12798430
iav	iav	inactive	31621	-4.07491726212896	https://www.ncbi.nlm.nih.gov/gene/?term=31621
ifc	ifc	infertile crescent	33836	0.488935204714678	https://www.ncbi.nlm.nih.gov/gene/?term=33836
in	in	inturned	40246	-4.16273189331189	https://www.ncbi.nlm.nih.gov/gene/?term=40246
inc	inc	insomniac	31110	0.541936434668828	https://www.ncbi.nlm.nih.gov/gene/?term=31110
insv	insv	insensitive	33441	0.913699712332792	https://www.ncbi.nlm.nih.gov/gene/?term=33441
intr	intr	intrepid	43397	-7.21161444421452	https://www.ncbi.nlm.nih.gov/gene/?term=43397
inv	inv	invected	36239	-4.46581088045389	https://www.ncbi.nlm.nih.gov/gene/?term=36239
jagn	jagn	jagunal	40714	0.394608812415695	https://www.ncbi.nlm.nih.gov/gene/?term=40714
janB	janB	janus B	43568	-6.68023997826501	https://www.ncbi.nlm.nih.gov/gene/?term=43568
jigr1	jigr1	jing interacting gene regulatory 1	43093	0.532890048440389	https://www.ncbi.nlm.nih.gov/gene/?term=43093
jing	jing	jing	35555	0.439513232988462	https://www.ncbi.nlm.nih.gov/gene/?term=35555
jumu	jumu	jumeau	41265	0.690140486383617	https://www.ncbi.nlm.nih.gov/gene/?term=41265
jv	jv	javelin	318008	-0.905244706920128	https://www.ncbi.nlm.nih.gov/gene/?term=318008
jvl	jvl	javelin-like	41788	0.458048766527938	https://www.ncbi.nlm.nih.gov/gene/?term=41788
kat-60L1	kat-60L1	katanin p60-like 1	40715	-2.13692057181015	https://www.ncbi.nlm.nih.gov/gene/?term=40715
kek2	kek2	kekkon-2	34582	-1.74212637537557	https://www.ncbi.nlm.nih.gov/gene/?term=34582
kek3	kek3	kekkon-3	34912	-2.10594954348872	https://www.ncbi.nlm.nih.gov/gene/?term=34912
kek4	kek4	kekkon4	34718	-2.88995159856514	https://www.ncbi.nlm.nih.gov/gene/?term=34718
kek6	kek6	kek6	43729	-0.747790190601541	https://www.ncbi.nlm.nih.gov/gene/?term=43729
ken	ken	ken and barbie	37785	0.590256219810991	https://www.ncbi.nlm.nih.gov/gene/?term=37785
kibra	kibra	kibra	41783	0.49246780244604	https://www.ncbi.nlm.nih.gov/gene/?term=41783
kirre	kirre	kin of irre	31292	-1.67084129043635	https://www.ncbi.nlm.nih.gov/gene/?term=31292
kis	kis	kismet	33185	0.683153946573237	https://www.ncbi.nlm.nih.gov/gene/?term=33185
kkv	kkv	krotzkopf verkehrt	45884	-3.24937088837644	https://www.ncbi.nlm.nih.gov/gene/?term=45884
klar	klar	klarsicht	38067	0.394320208956021	https://www.ncbi.nlm.nih.gov/gene/?term=38067
klg	klg	klingon	42707	-0.892624432163532	https://www.ncbi.nlm.nih.gov/gene/?term=42707
kn	kn	knot	45318	-1.9180709178814	https://www.ncbi.nlm.nih.gov/gene/?term=45318
kni	kni	knirps	40287	-0.926182755299178	https://www.ncbi.nlm.nih.gov/gene/?term=40287
knk	knk	knickkopf	47137	-2.09890489043175	https://www.ncbi.nlm.nih.gov/gene/?term=47137
ko	ko	knockout	40330	-0.819572298355323	https://www.ncbi.nlm.nih.gov/gene/?term=40330
koi	koi	klaroid	35594	0.492945131681701	https://www.ncbi.nlm.nih.gov/gene/?term=35594
koko	koko	kokopelli	14462485	0.536373958103042	https://www.ncbi.nlm.nih.gov/gene/?term=14462485
kon	kon	kon-tiki	35104	-1.36332107619601	https://www.ncbi.nlm.nih.gov/gene/?term=35104
kra	kra	krasavietz	40680	0.70038007860574	https://www.ncbi.nlm.nih.gov/gene/?term=40680
krimp	krimp	krimper	36804	0.680158692783731	https://www.ncbi.nlm.nih.gov/gene/?term=36804
kst	kst	karst	38418	0.453269914980811	https://www.ncbi.nlm.nih.gov/gene/?term=38418
ktub	ktub	king tubby	37400	-2.59260314537701	https://www.ncbi.nlm.nih.gov/gene/?term=37400
kuk	kuk	kugelkern	42063	0.811691719677459	https://www.ncbi.nlm.nih.gov/gene/?term=42063
kuz	kuz	kuzbanian	34772	0.564229269614376	https://www.ncbi.nlm.nih.gov/gene/?term=34772
l(1)G0193	l(1)G0193	lethal (1) G0193	31712	0.367781369773356	https://www.ncbi.nlm.nih.gov/gene/?term=31712
l(1)G0289	l(1)G0289	lethal (1) G0289	31964	0.625810042242271	https://www.ncbi.nlm.nih.gov/gene/?term=31964
l(1)G0320	l(1)G0320	lethal (1) G0320	326234	0.503482735233825	https://www.ncbi.nlm.nih.gov/gene/?term=326234
l(1)G0334	l(1)G0334	lethal (1) G0334	31406	0.494699625886594	https://www.ncbi.nlm.nih.gov/gene/?term=31406
l(2)03659	l(2)03659	lethal (2) 03659	47905	-2.37101485274231	https://www.ncbi.nlm.nih.gov/gene/?term=47905
l(2)09851	l(2)09851	lethal (2) 09851	46662	0.472538248184385	https://www.ncbi.nlm.nih.gov/gene/?term=46662
l(2)37Cc	l(2)37Cc	lethal (2) 37Cc	49168	0.37991988654071	https://www.ncbi.nlm.nih.gov/gene/?term=49168
l(2)dtl	l(2)dtl	lethal-(2)-denticleless	46326	0.867003623069519	https://www.ncbi.nlm.nih.gov/gene/?term=46326
l(2)gl	l(2)gl	lethal (2) giant larvae	33156	0.639443024292484	https://www.ncbi.nlm.nih.gov/gene/?term=33156
l(2)k05819	l(2)k05819	lethal (2) k05819	33644	0.59457619834895	https://www.ncbi.nlm.nih.gov/gene/?term=33644
l(2)k09913	l(2)k09913	lethal (2) k09913	37661	0.472002270502883	https://www.ncbi.nlm.nih.gov/gene/?term=37661
l(3)04053	l(3)04053	lethal (3) 04053	46158	0.582453781465357	https://www.ncbi.nlm.nih.gov/gene/?term=46158
l(3)05822	l(3)05822	lethal (3) 05822	47260	0.564598829989428	https://www.ncbi.nlm.nih.gov/gene/?term=47260
l(3)72Dp	l(3)72Dp	lethal (3) 72Dp	317887	-0.797434058376547	https://www.ncbi.nlm.nih.gov/gene/?term=317887
l(3)73Ah	l(3)73Ah	lethal (3) 73Ah	48903	0.719944997150775	https://www.ncbi.nlm.nih.gov/gene/?term=48903
l(3)L1231	l(3)L1231	lethal (3) L1231	41776	0.645262642540579	https://www.ncbi.nlm.nih.gov/gene/?term=41776
l(3)mbn	l(3)mbn	lethal (3) malignant blood neoplasm	38701	-4.77252429672535	https://www.ncbi.nlm.nih.gov/gene/?term=38701
l(3)psg2	l(3)psg2	lethal (3) persistent salivary gland 2	38630	0.574676469345274	https://www.ncbi.nlm.nih.gov/gene/?term=38630
laf	laf	labial associated factor	40606	-4.36141139615947	https://www.ncbi.nlm.nih.gov/gene/?term=40606
lark	lark	lark	38811	0.525201928588681	https://www.ncbi.nlm.nih.gov/gene/?term=38811
larp	larp	La related protein	53567	0.509711715269926	https://www.ncbi.nlm.nih.gov/gene/?term=53567
lawc	lawc	leg arista wing complex	318164	-0.624145125455512	https://www.ncbi.nlm.nih.gov/gene/?term=318164
lbe	lbe	ladybird early	42542	-3.12261659466734	https://www.ncbi.nlm.nih.gov/gene/?term=42542
lbl	lbl	ladybird late	42541	-2.9386992906535	https://www.ncbi.nlm.nih.gov/gene/?term=42541
lbm	lbm	late bloomer	35623	-2.13304937044819	https://www.ncbi.nlm.nih.gov/gene/?term=35623
lectin-21Ca	lectin-21Ca	lectin-21Ca	53552	-4.120512694039	https://www.ncbi.nlm.nih.gov/gene/?term=53552
lectin-21Cb	lectin-21Cb	lectin-21Cb	33242	-5.16104934142288	https://www.ncbi.nlm.nih.gov/gene/?term=33242
lectin-22C	lectin-22C	lectin-22C	7354375	-7.42837855334411	https://www.ncbi.nlm.nih.gov/gene/?term=7354375
lectin-29Ca	lectin-29Ca	lectin-29Ca	53547	-5.90304810790843	https://www.ncbi.nlm.nih.gov/gene/?term=53547
lectin-33A	lectin-33A	lectin-33A	53516	-1.97614345770892	https://www.ncbi.nlm.nih.gov/gene/?term=53516
lectin-46Ca	lectin-46Ca	lectin-46Ca	53523	-5.38275625656864	https://www.ncbi.nlm.nih.gov/gene/?term=53523
levy	levy	levy	37728	0.363470439062897	https://www.ncbi.nlm.nih.gov/gene/?term=37728
lft	lft	lowfat	34405	-1.17972981470865	https://www.ncbi.nlm.nih.gov/gene/?term=34405
lgs	lgs	legless	43791	0.528322722091387	https://www.ncbi.nlm.nih.gov/gene/?term=43791
lic	lic	licorne	32257	0.562695291074333	https://www.ncbi.nlm.nih.gov/gene/?term=32257
lid	lid	little imaginal discs	33837	0.687608669278777	https://www.ncbi.nlm.nih.gov/gene/?term=33837
lig	lig	lingerer	35771	0.675125846255945	https://www.ncbi.nlm.nih.gov/gene/?term=35771
lilli	lilli	lilliputian	33496	0.500163647607678	https://www.ncbi.nlm.nih.gov/gene/?term=33496
lin	lin	lines	45325	0.663211758578443	https://www.ncbi.nlm.nih.gov/gene/?term=45325
lmd	lmd	lame duck	42717	-4.96537999213866	https://www.ncbi.nlm.nih.gov/gene/?term=42717
lms	lms	lateral muscles scarcer	37322	-4.04485028319427	https://www.ncbi.nlm.nih.gov/gene/?term=37322
loh	loh	lonely heart	34435	-2.54396022619791	https://www.ncbi.nlm.nih.gov/gene/?term=34435
lok	lok	loki	35288	0.642805284970543	https://www.ncbi.nlm.nih.gov/gene/?term=35288
lola	lola	longitudinals lacking	44548	0.574075788741818	https://www.ncbi.nlm.nih.gov/gene/?term=44548
lolal	lolal	lola like	44703	0.639140395613383	https://www.ncbi.nlm.nih.gov/gene/?term=44703
loopin-1	loopin-1	loopin-1	36847	-4.2780189830529904	https://www.ncbi.nlm.nih.gov/gene/?term=36847
lost	lost	lost	40559	0.488148590287183	https://www.ncbi.nlm.nih.gov/gene/?term=40559
lov	lov	jim lovell	38007	-2.37287503404217	https://www.ncbi.nlm.nih.gov/gene/?term=38007
lqfR	lqfR	liquid facets-Related	42632	0.400821667479101	https://www.ncbi.nlm.nih.gov/gene/?term=42632
lush	lush	lush	40136	-2.79518829076526	https://www.ncbi.nlm.nih.gov/gene/?term=40136
lva	lva	lava lamp	31350	0.378053830426953	https://www.ncbi.nlm.nih.gov/gene/?term=31350
lwr	lwr	lesswright	33226	0.651231258219953	https://www.ncbi.nlm.nih.gov/gene/?term=33226
lz	lz	lozenge	31883	-3.15354091984151	https://www.ncbi.nlm.nih.gov/gene/?term=31883
mAChR-A	mAChR-A	muscarinic Acetylcholine Receptor, A-type	37892	-1.29681619168475	https://www.ncbi.nlm.nih.gov/gene/?term=37892
mAChR-B	mAChR-B	muscarinic Acetylcholine Receptor, B-type	40955	-2.60610254802037	https://www.ncbi.nlm.nih.gov/gene/?term=40955
mGluR	mGluR	metabotropic Glutamate Receptor	43838	-1.1501826481245	https://www.ncbi.nlm.nih.gov/gene/?term=43838
mRpL12	mRpL12	mitochondrial ribosomal protein L12	44326	0.552067145795798	https://www.ncbi.nlm.nih.gov/gene/?term=44326
mRpL52	mRpL52	mitochondrial ribosomal protein L52	35711	0.573750840224914	https://www.ncbi.nlm.nih.gov/gene/?term=35711
mRpS30	mRpS30	mitochondrial ribosomal protein S30	32530	0.409484621727031	https://www.ncbi.nlm.nih.gov/gene/?term=32530
mRpS7	mRpS7	mitochondrial ribosomal protein S7	34412	0.486611885234607	https://www.ncbi.nlm.nih.gov/gene/?term=34412
mab-21	mab-21	mab-21	44127	-1.99764533024038	https://www.ncbi.nlm.nih.gov/gene/?term=44127
mad2	mad2	mad2	38656	0.95235428212698	https://www.ncbi.nlm.nih.gov/gene/?term=38656
mael	mael	maelstrom	40489	0.686132733293718	https://www.ncbi.nlm.nih.gov/gene/?term=40489
mago	mago	mago nashi	37402	0.625741094926332	https://www.ncbi.nlm.nih.gov/gene/?term=37402
mam	mam	mastermind	36555	0.636792797613183	https://www.ncbi.nlm.nih.gov/gene/?term=36555
mars	mars	mars	36498	0.54782065624377	https://www.ncbi.nlm.nih.gov/gene/?term=36498
mask	mask	multiple ankyrin repeats single KH domain	50070	0.604369902576389	https://www.ncbi.nlm.nih.gov/gene/?term=50070
mav	mav	maverick	43804	0.623393172732808	https://www.ncbi.nlm.nih.gov/gene/?term=43804
mbc	mbc	myoblast city	42817	0.43981934303535	https://www.ncbi.nlm.nih.gov/gene/?term=42817
mbt	mbt	mushroom bodies tiny	32631	0.556681495468725	https://www.ncbi.nlm.nih.gov/gene/?term=32631
mdlc	mdlc	midlife crisis	42397	0.681311946555739	https://www.ncbi.nlm.nih.gov/gene/?term=42397
me31B	me31B	maternal expression at 31B	34364	0.876718660600263	https://www.ncbi.nlm.nih.gov/gene/?term=34364
mei-218	mei-218	meiotic 218	3772646	-3.83461949409686	https://www.ncbi.nlm.nih.gov/gene/?term=3772646
mei-41	mei-41	meiotic 41	32608	-0.551762758484637	https://www.ncbi.nlm.nih.gov/gene/?term=32608
mei-P22	mei-P22	meiotic P22	38797	-2.64070457463608	https://www.ncbi.nlm.nih.gov/gene/?term=38797
mei-P26	mei-P26	meiotic P26	45775	0.359565737614417	https://www.ncbi.nlm.nih.gov/gene/?term=45775
mei-W68	mei-W68	meiotic W68	2768853	-1.47027797700581	https://www.ncbi.nlm.nih.gov/gene/?term=2768853
mesh	mesh	mesh	43688	0.727786611972065	https://www.ncbi.nlm.nih.gov/gene/?term=43688
mfrn	mfrn	mitoferrin	43353	0.383861318501937	https://www.ncbi.nlm.nih.gov/gene/?term=43353
mi	mi	minus	37723	0.806563376736097	https://www.ncbi.nlm.nih.gov/gene/?term=37723
mia	mia	meiosis I arrest	40667	-2.43868186204028	https://www.ncbi.nlm.nih.gov/gene/?term=40667
mil	mil	milkah	43343	-4.12151476894729	https://www.ncbi.nlm.nih.gov/gene/?term=43343
milt	milt	milton	45683	0.50529212967426	https://www.ncbi.nlm.nih.gov/gene/?term=45683
mim	mim	missing-in-metastasis	2768716	0.794809702487598	https://www.ncbi.nlm.nih.gov/gene/?term=2768716
mino	mino	minotaur	43350	0.503012858992538	https://www.ncbi.nlm.nih.gov/gene/?term=43350
mip120	mip120	Myb-interacting protein 120	36499	0.502976881972138	https://www.ncbi.nlm.nih.gov/gene/?term=36499
mip130	mip130	Myb-interacting protein 130	31153	0.418445493679491	https://www.ncbi.nlm.nih.gov/gene/?term=31153
mir-31a	mir-31a	mir-31a stem loop	12798333	-6.28215323889418	https://www.ncbi.nlm.nih.gov/gene/?term=12798333
mira	mira	miranda	42379	-2.02708035484276	https://www.ncbi.nlm.nih.gov/gene/?term=42379
mld	mld	molting defective	2768685	0.595223982637653	https://www.ncbi.nlm.nih.gov/gene/?term=2768685
mmd	mmd	mind-meld	32561	-0.756058950263659	https://www.ncbi.nlm.nih.gov/gene/?term=32561
mmy	mmy	mummy	33903	0.609590332836565	https://www.ncbi.nlm.nih.gov/gene/?term=33903
mnb	mnb	minibrain	32771	0.521261536917543	https://www.ncbi.nlm.nih.gov/gene/?term=32771
mod	mod	modulo	43764	0.414374254775497	https://www.ncbi.nlm.nih.gov/gene/?term=43764
mod(mdg4)	mod(mdg4)	modifier of mdg4	49228	0.690402907652693	https://www.ncbi.nlm.nih.gov/gene/?term=49228
mop	mop	myopic	39610	0.535267036704923	https://www.ncbi.nlm.nih.gov/gene/?term=39610
mor	mor	moira	41942	0.59428670753617	https://www.ncbi.nlm.nih.gov/gene/?term=41942
mrt	mrt	martik	43291	0.333047592112261	https://www.ncbi.nlm.nih.gov/gene/?term=43291
ms(2)34Fe	ms(2)34Fe	male sterile (2) 34Fe	34833	-4.02494619173875	https://www.ncbi.nlm.nih.gov/gene/?term=34833
ms(3)76Ba	ms(3)76Ba	male sterile (3) 76Ba	40109	-4.56561315238671	https://www.ncbi.nlm.nih.gov/gene/?term=40109
ms(3)76Cc	ms(3)76Cc	male sterile (3) 76Cc	40142	-4.15086270746125	https://www.ncbi.nlm.nih.gov/gene/?term=40142
ms(3)K81	ms(3)K81	male sterile (3) K81	43232	-5.52937753055588	https://www.ncbi.nlm.nih.gov/gene/?term=43232
msb1l	msb1l	msb1l	35254	0.673955358473832	https://www.ncbi.nlm.nih.gov/gene/?term=35254
msd1	msd1	mitotic spindle density 1	38155	0.72610588586515	https://www.ncbi.nlm.nih.gov/gene/?term=38155
msk	msk	moleskin	44747	0.49593627437671	https://www.ncbi.nlm.nih.gov/gene/?term=44747
msl-1	msl-1	male-specific lethal 1	35121	0.623910177416195	https://www.ncbi.nlm.nih.gov/gene/?term=35121
msl-2	msl-2	male-specific lethal 2	33565	-0.984064509294132	https://www.ncbi.nlm.nih.gov/gene/?term=33565
msn	msn	misshapen	44030	0.511633321749991	https://www.ncbi.nlm.nih.gov/gene/?term=44030
msopa	msopa	male-specific opa containing gene	45962	-7.13499932421301	https://www.ncbi.nlm.nih.gov/gene/?term=45962
mspo	mspo	M-spondin	36632	-0.85218121068479	https://www.ncbi.nlm.nih.gov/gene/?term=36632
msps	msps	mini spindles	41952	0.623945168864892	https://www.ncbi.nlm.nih.gov/gene/?term=41952
mtSSB	mtSSB	mitochondrial single stranded DNA-binding protein	41968	0.615695659423194	https://www.ncbi.nlm.nih.gov/gene/?term=41968
mtd	mtd	mustard	45467	0.49337198962836	https://www.ncbi.nlm.nih.gov/gene/?term=45467
mtg	mtg	mind the gap	40970	-1.96767118601429	https://www.ncbi.nlm.nih.gov/gene/?term=40970
mthl11	mthl11	methuselah-like 11	117467	-5.64233645321732	https://www.ncbi.nlm.nih.gov/gene/?term=117467
mthl13	mthl13	methuselah-like 13	246395	-5.738898128903	https://www.ncbi.nlm.nih.gov/gene/?term=246395
mthl15	mthl15	methuselah-like 15	318914	-1.55315029606902	https://www.ncbi.nlm.nih.gov/gene/?term=318914
mthl2	mthl2	methuselah-like 2	38636	-2.34997101536573	https://www.ncbi.nlm.nih.gov/gene/?term=38636
mthl3	mthl3	methuselah-like 3	36961	-1.13793323783451	https://www.ncbi.nlm.nih.gov/gene/?term=36961
mthl4	mthl4	methuselah-like 4	36960	-2.49138710980979	https://www.ncbi.nlm.nih.gov/gene/?term=36960
mthl6	mthl6	methuselah-like 6	38839	-3.77713875127496	https://www.ncbi.nlm.nih.gov/gene/?term=38839
mthl7	mthl7	methuselah-like 7	38910	-4.52189625047102	https://www.ncbi.nlm.nih.gov/gene/?term=38910
mthl9	mthl9	methuselah-like 9	38056	-3.03566288455564	https://www.ncbi.nlm.nih.gov/gene/?term=38056
mtrm	mtrm	matrimony	38958	0.799894359668679	https://www.ncbi.nlm.nih.gov/gene/?term=38958
mts	mts	microtubule star	45959	0.638011137481415	https://www.ncbi.nlm.nih.gov/gene/?term=45959
mtsh	mtsh	mitoshell	34141	-4.98764153847053	https://www.ncbi.nlm.nih.gov/gene/?term=34141
mtt	mtt	mangetout	35832	-3.66366658039179	https://www.ncbi.nlm.nih.gov/gene/?term=35832
mu2	mu2	mutator 2	38257	0.472115661187337	https://www.ncbi.nlm.nih.gov/gene/?term=38257
mud	mud	mushroom body defect	44839	0.591291932823439	https://www.ncbi.nlm.nih.gov/gene/?term=44839
mus101	mus101	mutagen-sensitive 101	48309	0.573966957329009	https://www.ncbi.nlm.nih.gov/gene/?term=48309
muskelin	muskelin	muskelin	36386	0.809665311014	https://www.ncbi.nlm.nih.gov/gene/?term=36386
mwh	mwh	multiple wing hairs	38131	-1.59057038327818	https://www.ncbi.nlm.nih.gov/gene/?term=38131
mxc	mxc	multi sex combs	31869	0.652631088489144	https://www.ncbi.nlm.nih.gov/gene/?term=31869
nAChRalpha1	nAChRalpha1	nicotinic Acetylcholine Receptor alpha1	42918	-1.20241193000733	https://www.ncbi.nlm.nih.gov/gene/?term=42918
nAChRalpha2	nAChRalpha2	nicotinic Acetylcholine Receptor alpha2	42919	-2.04203561734968	https://www.ncbi.nlm.nih.gov/gene/?term=42919
nAChRalpha3	nAChRalpha3	nicotinic Acetylcholine Receptor alpha3	31767	-2.15004264172028	https://www.ncbi.nlm.nih.gov/gene/?term=31767
nAChRalpha5	nAChRalpha5	nicotinic Acetylcholine Receptor alpha5	34826	-0.670453040407501	https://www.ncbi.nlm.nih.gov/gene/?term=34826
nAChRalpha6	nAChRalpha6	nicotinic Acetylcholine Receptor alpha6	34304	-0.883118589305955	https://www.ncbi.nlm.nih.gov/gene/?term=34304
nAChRalpha7	nAChRalpha7	nicotinic Acetylcholine Receptor alpha7	32928	-1.01195427548532	https://www.ncbi.nlm.nih.gov/gene/?term=32928
nAChRbeta2	nAChRbeta2	nicotinic Acetylcholine Receptor beta2	42920	-3.27323112905109	https://www.ncbi.nlm.nih.gov/gene/?term=42920
nAChRbeta3	nAChRbeta3	nicotinic Acetylcholine Receptor beta3	33228	-1.18833693815676	https://www.ncbi.nlm.nih.gov/gene/?term=33228
na	na	narrow abdomen	45338	-2.09777980318621	https://www.ncbi.nlm.nih.gov/gene/?term=45338
nan	nan	nanchung	39571	-4.45174946208735	https://www.ncbi.nlm.nih.gov/gene/?term=39571
natalisin	natalisin	natalisin	5740700	-4.22415242246697	https://www.ncbi.nlm.nih.gov/gene/?term=5740700
nau	nau	nautilus	42799	-2.18947973571613	https://www.ncbi.nlm.nih.gov/gene/?term=42799
ncm	ncm	nucampholin	35099	0.643426288475402	https://www.ncbi.nlm.nih.gov/gene/?term=35099
nej	nej	nejire	43856	0.62441462126472	https://www.ncbi.nlm.nih.gov/gene/?term=43856
nemy	nemy	no extended memory	36395	-0.793556895385186	https://www.ncbi.nlm.nih.gov/gene/?term=36395
neo	neo	neyo	43523	-3.22816149267445	https://www.ncbi.nlm.nih.gov/gene/?term=43523
nerfin-1	nerfin-1	nervous fingers 1	44786	-3.94635365313042	https://www.ncbi.nlm.nih.gov/gene/?term=44786
nerfin-2	nerfin-2	nervous fingers 2	41235	-4.37066423383596	https://www.ncbi.nlm.nih.gov/gene/?term=41235
net	net	net	45339	-1.37642048101572	https://www.ncbi.nlm.nih.gov/gene/?term=45339
niki	niki	nimA-like kinase	42959	-5.30926490803181	https://www.ncbi.nlm.nih.gov/gene/?term=42959
ninaB	ninaB	neither inactivation nor afterpotential B	41678	-1.83086343411758	https://www.ncbi.nlm.nih.gov/gene/?term=41678
ninaD	ninaD	neither inactivation nor afterpotential D	326160	-1.53558333906053	https://www.ncbi.nlm.nih.gov/gene/?term=326160
ninaG	ninaG	ninaG	41369	-3.12523280237436	https://www.ncbi.nlm.nih.gov/gene/?term=41369
nito	nito	spenito	35756	0.599407287405242	https://www.ncbi.nlm.nih.gov/gene/?term=35756
nmo	nmo	nemo	38890	0.648023414842614	https://www.ncbi.nlm.nih.gov/gene/?term=38890
nocte	nocte	no circadian temperature entrainment	31976	0.727161414665642	https://www.ncbi.nlm.nih.gov/gene/?term=31976
nod	nod	no distributive disjunction	32107	0.765153140806075	https://www.ncbi.nlm.nih.gov/gene/?term=32107
nompA	nompA	no mechanoreceptor potential A	45587	-3.5745479505202	https://www.ncbi.nlm.nih.gov/gene/?term=45587
nompB	nompB	no mechanoreceptor potential B	35414	-3.02541218690778	https://www.ncbi.nlm.nih.gov/gene/?term=35414
nompC	nompC	no mechanoreceptor potential C	33768	-3.06901071054463	https://www.ncbi.nlm.nih.gov/gene/?term=33768
nop5	nop5	nop5	33966	0.433314681920001	https://www.ncbi.nlm.nih.gov/gene/?term=33966
nord	nord	nord	37882	-1.79382901220745	https://www.ncbi.nlm.nih.gov/gene/?term=37882
nos	nos	nanos	42297	0.97349794197902	https://www.ncbi.nlm.nih.gov/gene/?term=42297
nrm	nrm	neuromusculin	40515	-0.838673762847773	https://www.ncbi.nlm.nih.gov/gene/?term=40515
nrv1	nrv1	nervana 1	33952	0.372712949005312	https://www.ncbi.nlm.nih.gov/gene/?term=33952
nsl1	nsl1	non-specific lethal 1	41911	0.656621725058453	https://www.ncbi.nlm.nih.gov/gene/?term=41911
nsr	nsr	novel spermatogenesis regulator	37577	-4.25717318159823	https://www.ncbi.nlm.nih.gov/gene/?term=37577
nudC	nudC	nudC	39879	0.3702007265921	https://www.ncbi.nlm.nih.gov/gene/?term=39879
nudE	nudE	nudE	39169	0.561450393339087	https://www.ncbi.nlm.nih.gov/gene/?term=39169
numb	numb	numb	34263	0.469532578204089	https://www.ncbi.nlm.nih.gov/gene/?term=34263
nvy	nvy	nervy	37886	-2.30228224649975	https://www.ncbi.nlm.nih.gov/gene/?term=37886
nwk	nwk	nervous wreck	39052	-0.816239913509115	https://www.ncbi.nlm.nih.gov/gene/?term=39052
nxf4	nxf4	nuclear export factor 4	40884	-7.72528012309235	https://www.ncbi.nlm.nih.gov/gene/?term=40884
nyo	nyo	nyobe	43716	-3.62931763136722	https://www.ncbi.nlm.nih.gov/gene/?term=43716
oaf	oaf	out at first	33435	0.690763947051775	https://www.ncbi.nlm.nih.gov/gene/?term=33435
obst-B	obst-B	obstructor-B	34336	-1.52833338302382	https://www.ncbi.nlm.nih.gov/gene/?term=34336
obst-F	obst-F	obstructor-F	40209	-7.12612566072909	https://www.ncbi.nlm.nih.gov/gene/?term=40209
obst-G	obst-G	obstructor-G	39355	-6.93690749682072	https://www.ncbi.nlm.nih.gov/gene/?term=39355
obst-H	obst-H	obstructor-H	39681	-3.34792663725653	https://www.ncbi.nlm.nih.gov/gene/?term=39681
obst-J	obst-J	obstructor-J	40202	-4.5076187359932	https://www.ncbi.nlm.nih.gov/gene/?term=40202
oc	oc	ocelliless	31802	-1.29959110038048	https://www.ncbi.nlm.nih.gov/gene/?term=31802
ocn	ocn	ocnus	43567	-6.6926317892089	https://www.ncbi.nlm.nih.gov/gene/?term=43567
olf413	olf413	olf413	40453	-1.16937553633365	https://www.ncbi.nlm.nih.gov/gene/?term=40453
onecut	onecut	onecut	45816	-1.35364911258367	https://www.ncbi.nlm.nih.gov/gene/?term=45816
opa	opa	odd paired	40605	-1.82094703289638	https://www.ncbi.nlm.nih.gov/gene/?term=40605
ord	ord	orientation disruptor	37687	-3.76532363091569	https://www.ncbi.nlm.nih.gov/gene/?term=37687
org-1	org-1	optomotor-blind-related-gene-1	31778	-1.06205077389571	https://www.ncbi.nlm.nih.gov/gene/?term=31778
ort	ort	ora transientless	45910	-3.07157770073558	https://www.ncbi.nlm.nih.gov/gene/?term=45910
osa	osa	osa	42130	0.70263493406971	https://www.ncbi.nlm.nih.gov/gene/?term=42130
osk	osk	oskar	41066	0.546914274149835	https://www.ncbi.nlm.nih.gov/gene/?term=41066
otk	otk	off-track	36283	-2.46570521807375	https://www.ncbi.nlm.nih.gov/gene/?term=36283
otp	otp	orthopedia	37364	-3.35511149610334	https://www.ncbi.nlm.nih.gov/gene/?term=37364
otu	otu	ovarian tumor	31789	0.690418566691888	https://www.ncbi.nlm.nih.gov/gene/?term=31789
ovo	ovo	ovo	31429	0.576002462768438	https://www.ncbi.nlm.nih.gov/gene/?term=31429
oys	oys	oysgedart	36045	0.464032200365332	https://www.ncbi.nlm.nih.gov/gene/?term=36045
p-cup	p-cup	presidents-cup	32727	-7.82515625972661	https://www.ncbi.nlm.nih.gov/gene/?term=32727
p120ctn	p120ctn	Adherens junction protein p120	3355143	0.620282514490159	https://www.ncbi.nlm.nih.gov/gene/?term=3355143
pad	pad	poils au dos	41981	0.656461628782796	https://www.ncbi.nlm.nih.gov/gene/?term=41981
par-1	par-1	par-1	2768852	0.452649565878869	https://www.ncbi.nlm.nih.gov/gene/?term=2768852
path	path	pathetic	39106	0.367052489177082	https://www.ncbi.nlm.nih.gov/gene/?term=39106
pav	pav	pavarotti	38515	0.817476016754343	https://www.ncbi.nlm.nih.gov/gene/?term=38515
